mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Eder,MTM,madam; mitem,mit-eme; mitm; mit’em; mit-em; madame; mit-m
Eder,KVN,gewinne; gewunne,gewänn; gewann
Eder,XLT,schlaat; schuldi; schelte; schulde; schilt,schuldig; schild; schuld; schalter
Eder,PRT,partie; brüder; brod; partej; porte; brueder; bereiten; bart,brüeder; breit; brieder; bereit; brote; breiter; brot; brett
Eder,RS,rose; ross; riss; rs; reis; rösser; rosa; reise,rüss; rüess; reisen; reis'; risse
Eder,FTR,votre; fueder,vatter; vater; vôtre
Eder,PK,pack; packe,backe; bicke; buck
Eder,KNS,gäns; ganz; kanns,kenns; gans; keins
Eder,PLTS,blitz; pelz; platze,polizeij; platz; polizei
Eder,KRNT,grient; grund; grunde; grande,grint; grand; gerannt
Eder,KRNK,kranki; krank,kranker; kranke
Eder,FLX,flasche; falsch,flasch; falsche; fallsch; fleisch
Eder,LTR,lütter; leiter; leider,lüter; lieder; liter
Eder,KL,cela; gell; gäll; gleich; kel; klaue; gall; galee; klee; keller,gal; klei; gälle; galle; kaller; küehle; gehl; glich; gelle; kohle
Eder,XTN,steine; stehn,stein; stüne
Eder,NT,netti; nett; netter; nit; nöti; nott,note; nitt; natt; natti; nieder; not; nähter; nätt; nätti; nötig; net
Eder,HR,here; hier; heer; herren; her; hör; hoch; hoche; herre; hoor; höre,höche; häre; har; häri; här; hurrah; harr; höere; hare; höer; herr; harre; heure
Eder,TNR,dinere; dinner; diner,dinre; diener
Eder,KRF,geruefe; griff,gerüefe; greffier; corvée; griffe
Eder,MTNNT,miteinander; mitnand,mitnander; mitenander
Eder,TSN,zehn; zähn,zehne; zahn
Eder,RF,rüefe; ruef; ruefe; ruf; riewe,rfüer; reif; rufe
Eder,KFST,gewisst; gfasst; gewüsst,gewüesst; g'fasst
Eder,MNX,maansch; mänsch; manchi; manichs; manch; manche; mensche; menschen; meinsch,mansch; mansche; mancher; manich; mönch; mensch; mäinsch
Eder,AR,arig; ihren; ihri; uhr; euch; eure; arich; ehre; auch; ach; är; era; ehren; ir; ohre; ohr; ihrer,ühre; eiri; äier; ühr; ar; ihre; irr; eier; ere; ira; ohren; iohr; ehr; ihr; er
Eder,LR,lach; leer; löcher; ler; lehr,lehrer; leere; lache; loch; laar; lehre
Eder,MY,müehj; muehj,mäuje; möge
Eder,ARM,ejrem; eurem; erum; armen; armi; armer,eirem; arme; ärm; armee; ihrem; arm; aerm
Eder,SN,sehn; sehne; sohn; seinen; sunn; sähn; sini; seiner; sinner; sein; seine; sahne; seien; sin; sinni,sunne; sähne; san; sahn; sen; sinn; sien; sine; sinne; siner
Eder,KLV,glauwe; kalwe; glauwi,klavier; gläuwe; gläuwi
Eder,ANT,ente; ent; ehnder; und; end; ende; einte; anduen; ander,and; unte; ender; unnötig; eint
Eder,FRNT,freund; freunde,frind; friend
Eder,KMT,gemaant; kämt; kommt; gemeint; kummt; gemaint; kommod; comment,kummod; gemäint; kumt; kumedi; gemüt; komödie
Eder,TRTS,derzue; drizeh; drzüe; trotz,derzüe; trutz
Eder,NF,näwe; nuff; newe,neveu; nuf
Eder,PLX,bleche; bläich,bleich; bliesch; blisch
Eder,VRKT,verruckte; verruckt; verreckt,vorgeht; verrückt; vergeht
Eder,VLS,wells; wills,volls; vieles; willes
Eder,PF,pfüi; buewe,pfui; büewe
Eder,AT,adieu; et; idée; ente; ent; auto; einte,otto; adie; unte; oder; idee; ait; ett; unter; eid; eint
Eder,XTKL,stückel; stückle,stüeckel; stüeckele
Eder,XVR,schwer; schwäche; schwerer,schwur; schwache; schwör; schwar; schwöre; schwöere; schware; schweren; schwere; schwach
Eder,KSN,gsin; g'sin; g’sin; cousine; g'sehn; g’sehn; g’sähn; cousin; g'sinn; gsahne; gsahn; g’sahn; gsähn,gsinn; gsähne
Eder,ML,mejlich; möejli; milieu; milich; mül; mal; mehl; mol; maul; mahl,müll; moler; mejli; mäul; mel; mille; mole
Eder,HRTS,herze; herz; herzig,harz; härz; härze
Eder,HS,hosse; haus; heiß; hüss; hüsse,hass; häiss; hüse; heisser; hose; heiss; hüs; heisse; hause; hüssier; häisse; has
Eder,ST,saat; sitt; seid; satt; sont; sitte; seit; santé,seht; sitter; sait; säit; seite; siede; suite; sieht; sott; sotte
Eder,KFTST,gfitzt; gfitzte; gfitzter,g’fitzt; g’fitzter
Eder,VRLPT,verlobt; verliebt,verlabt; verlebt
Eder,TRF,dürfen; druff; drowe; drüewe; triewe; derf,därf; driwe; druf; triff; dorf; troffe; derfe; driewe; därfe
Eder,KFLT,g’fallt; gfallt; gewellt; gewalt,g'fallt; g'fehlt
Eder,Y,ja; je; jeh,ju; jaa; j; jah; jo
Eder,VRXTL,vorstell; verstell,verstelle; verstohle; vorstelle
Eder,XT,schade; stäj; schätte; schient; stier; stich; scheint; chaud; stäij; scheide; schad,schint; schitte; steh; scht; schatte; schöide
Eder,KNR,kener; kann’r; knoche; kenner; gauner,geniere; keiner; gener
Eder,KTN,guten; gedon,gattin; gedoon
Eder,TNK,donc; denk; dung; dunke; denke; dingen,ding; denk'; danke; dank
Eder,VT,weit; wetter; weiter; widder; witte; witt; winter; wett,wüet; wot; wieder; vatter; vot'; wüeti; vater; watter; weder; wit; wüete; wider; wotte; wade; wuet; wott; wette; wedder
Eder,FRT,fraid; ferdi; fort; viert; fridde; ferti; verroote; freude; frait; verrote; freut; vierte; fröjt,friede; freide; freid; forder; füerdi; verrot; fertig; fraide; fierdäj; frejt; fahrt; fräid; furt; freit; führt; fräit
Eder,HRX,horch; hörsch; horiche; höersch,hersch; hirsch; hör'sch
Eder,SY,sawe; säje; säuje; seije,sage; seje
Eder,KK,gück; chic; gegen,gege; gücke
Eder,KRL,kerl; grille,küechle; küechel
Eder,HLT,halten; holt; halte,held; hold; halt'; holder; halt
Eder,VL,wiel; vil; weil; voila; villa; wollen; wähler; vélo; voller; velo; welli; voilà; voilä; wähle; viele; voll; wahl; viel,wil; wohl; wille; wel; well; will; welle
Eder,NTR,netter; notiere,natür; nieder; nähter; notari
Eder,VN,wenne; wenni; vun; von; weni; wohnen; wenn,wenig; wänn; wan; wann; win; wohn; 'wenn; wie’n; wohne; wein
Eder,LP,liebe; leb; lieb,lab; läb; lib
Eder,ANR,äner; anoch; in-ere; einere,äiner; in're; anhöre; einer; innere
Eder,SF,sauwe; süffe; siewe; sowie,süfer; sophie
Eder,AML,emilie; einmal; einmol; amelie; äinmol,amélie; emil; emol
Eder,VNTR,wundere; winter,wund're; wunder; wünder
Eder,AS,ase; aß; ess; aase; uess; aus; üsser; üss; es; ues,yes; ass; as; is; essen; ais; iss; eso; essig; asse; ise; üs; essi; esse
Eder,XTS,schutz; schätze; schints,stosse; schatz
Eder,MNR,männer; minner; meiner; minere; miner,minre; manier; manner; maniere
Eder,AY,eijer; ejer,auge; ujeh; ojeh; äje; eijo; awer
Eder,HXT,hast; hueschte; hüeschte,hecht; hischt; höchste
Eder,TRFR,drüwer; trafari; derfor; derfür,dervor; driwer; drüewer
Eder,XTRS,strooß; strüss,strosse; strasse; stürz; stross
Eder,TRNK,trink; dring,drink; trunke; derangier; drinke; trinken; trinke
Eder,KRR,kuriere; krache; küriere,kracher; kocherei; krach
Eder,AV,awwer; üwer; uewer; eben; über; auwe; aber; abah; üewer,aba; ebe; iwer; eber; ewe; owe; aw; ebä; öwe; uewwer; ewig; ewag
Eder,FRLPT,verlobt; verliebt,verlabt; verlebt
Eder,HV,hawi; habe; haben; howe; haw,haw-ich; hewe; haw-i
Eder,PXT,bescht; bscht; beschte; besten; poscht; bist; pscht; bschäid,beste; post; bichte; bscheid; poste; bischt; b’scheid; basta; bosheite; bscheide
Eder,PP,papa; babbe; babe,bubb; bäbb; papier
Eder,AL,allen; elle; il; aller; alleh; alli; al; all',oel; ill; oller; eilig; el; alle; all
Eder,AM,imm; ami; um; am,emma; em; eim; amen; amme; emo; om; ihm; eme; immer; äim; im
Eder,TF,dauwe; däuwe; tief,tiefer; dowe; däuwi; daufe; defuer; tiefe
Eder,LT,leijt; leddi; lüejt; lejt; lütter; luejt; leiter; leute; lütt; litt; leider; lad; läde; lid; leiden; liede; litte,lide; ledig; lit; lüter; lieder; lade; lied; lüt; läid; leid; liter; latte
Eder,HM,homme; hammer; häme; heime; haim; him,häim; häime; heim; ham
Eder,TSM,diesem; zuem; zamme,züem; zimmer; zim; zum
Eder,KRTS,kriz; kurz; kurzer,kurze; gratis
Eder,AFK,eweck; avec; ewack,eweg; ewig; ewige; ewag
Eder,PTNK,bedank; bedenken,bedanke; bedänke
Eder,PS,pas; bass; bees; biss; bas; böser; biß; passe; bisse; base; pays; basse; besser,pis; böes; böse; bes; biesse; baß; bös; pass; bis
Eder,LV,leben; liebe; lieben; liewi; löwe; lieber; läwe; lawe,läwer; liewe; lewe; liewer
Eder,NS,nous; nejs; nas; niese; nass,nase; nusse; nis; nüss; nuss
Eder,KFR,köffer; g’fahre; gfohr; gfahre; g'fahre,kuffer; koffer; coiffeur; g’fähr
Eder,ATRS,interesse; adress,adresse; intresse
Eder,ART,erunter; arte; erd,erde; ort; ächter; achte; acht; art
Eder,FNT,finden; finde,feind; find
Eder,ANKL,unkel; engele,oncle; angle; engel
Eder,PLS,blos; pläsier; pelz,palais; bloss; blose; bless
Eder,TL,taille; teile; dolle; däjlich; teil,theil; duell; deil; del; dele; teller
Eder,FF,fünf; vive,fifi; vif; füenf; fünfe
Eder,TRT,dochter; töchter; dort; drunte; drunter; tart; droht; tritt; dritt,dert; dürt; trait; dritte; tochter; dirait; dreht; droit; dräjt
Eder,TP,typ; dabei; debie; daub,dieb; däub; diebe
Eder,APR,über; übrig; aber,ebber; eber
Eder,PT,bodde; biet; bitte; bitt; bitter; pont; batt; bad; bet; better,beide; beidi; bat; bode; bete; peter; bade; beiden; point; butter; bett; bunt
Eder,HN,hen; hänn; han; hinne; hunni; hin,hein; hän; hahne; honig; hüehn; hann
Eder,S,saa; see; su; seh; ‘s; sej; ser; s; s'; 's:; ’s; 's-; seien; z; säu; sie; sich; so,säue; sag; z'; sah; söij; si; soi; sa; se; soo; sau; ’s-; sen; sü; z’; sien; söj; 's; sieh; s’; saue; säj; sei
Eder,PLSR,plaisir; pläsier,pläsir; blessiere
Eder,KLP,glaab; glaub; kalb,gloib; gläuib; galopp; gläub
Eder,STS,satz; siehts; setz; sitz; setzen; sitze,sitzen; setze; sodass
Eder,FLT,feld; flint; fühlt; flott; fallt; fliejt; valet; flade; fehlt,fald; folter; fahlt; fällt; viellieht; fählt
Eder,KLS,gelese; gelosse; gläser,geläse; classe; class; glaser; gleis; klasse; glas
Eder,TR,d’r; d'r; dire; durich; der; tuech; där; drej; dr.; dere; treue; däre; traue; tor; dir,dr; düer; trag; treuer; dare; dach; dar; ter; treu; drey; teuer; thier; dirre; düech; toch; tuer; düre; drei; dür; doch; tür; türe; tröj
Eder,TRXT,tröscht; durscht,troscht; tröste; trost; tröschte
Eder,MS,mueß; müssen; mais; müeß; mes; muess; messe; muss; mass; mies,mues; mües; müess; müs; messer; masse; mis; masser
Eder,TRR,drache; trürig,treuer; trürich
Eder,KXTL,güschtel; köstlich,gstohle; gschtell
Eder,PTR,bitter; patrie; better,bedür; bedüre; peter; bitterer; butter
Eder,NYR,nejer; neijer,neugierig; nähjere
Eder,KRT,g’hört; gerade; g'höert; geredt; ghört; ghirot; geroote; garde; kart; g'heert; grient; gerote; grod; kocht; geritte,ghert; grint; g'hört; garantier; kehrt; g’höert; g’hert; gard; gered; ghirote; gradi; ghöert; garte; karte; grad; gerett
Eder,ALN,ellein; allen; allein,elan; elläin
Eder,KN,köenne; genue; genn; gän; ken; können; könne; kener; kan; kennen; kaan; genüej; gunne; gen; keinen; keni; kann; genau; kein; gunn; kin; gehn; gänn; kenner; genäuj; keini; gauner,kanne; kino; knie; genüa; könig; gan; genuej; china; gann; keine; keiner; genüe; kene; genie; gahn; geh’n; gener; kenni; kenne; kenn; kain; genäu
Eder,PM,biem; beim,baüm; bim; bumm; bäum; baum; poème
Eder,FRS,verrisse; fors,vorüs; frasse; verriss; füers; voraus; fürs
Eder,RXT,riecht; rescht; richtig; reicht; rüscht; rechten; rischt; reste,rechter; rischte; reist; rest; richte; richt; rechte; richter; rascht; recht
Eder,TS,daß; dis; zuer; dies; diese; zue; zej; dissi; ze; dieser; zeij; zü; zaij; tass; dass; diss; tes; des; zu; düs; z; zer; dess; zeh,zieh; züer; das; züe; zei; zäj; zeye
Eder,VK,wecke; wegen,wege; weg; wagen; wecker
Eder,TSL,zell; zelle; zäll; zoll; zehle; ziele; zall,zähl; zahle; zehl; zahl; zahlen; zähle; ziel
Eder,PLT,bald; bluet; bhalt; b’halt; plait; bliet; blatt; bhalte; b’halte; platte; platt; bild,blüet; plaît; b'halte; b'halt; pleite; bilder; blutt; belajt
Eder,XTR,sträich; stier; strich; styre; starr; streich,störe; stöere; stören
Eder,VRM,warmi; wurum; warum; warm,warmer; vor-em; wärme; worum; warme; vorm
Eder,HL,heilig; hiele; helle; hell; hölle; hol,hola; hall; heile; holla; haller; hiel; heil; hallo; helli; höll; hole
Eder,FL,fäll; vil; voila; villa; vélo; velo; füll; fall; voilà; voilä; füli; viele; falle; fahle; voll; fül; fehle; viel,fehl; fehler; fahler; fliej; floh
Eder,XTT,staat; städt; steht; stadt; statt,schadet; stejt
Eder,SK,sagen; sauce,sage; sag; socke; sieg; sack; säck
Eder,KLK,glück; glüeck,glick; klage; klug
Eder,VRN,verein; wären; wochen; waren; voran,warne; vorne; warn; vorn
Eder,FRXTL,vorstell; verstell,verstelle; verstohle; vorstelle
Eder,VYL,vöjel; vejele,vögel; vöjele
Eder,AFR,üwer; uewer; einfach; einfacher; affaire; üewer,iwer; äinfach; anfach; änfach; ifer; ifrig
Eder,ALS,allez; als; alles,alls; also
Eder,TM,dheim; däm; diem; dem; dummer; dumme; dim,dam; tum; dümmer; dame; dumm
Eder,HT,huet; heute; het; hüt; hüete; hät; heit; hätten; hett; hinter; hott; hunte; hitte; haut; heide; heite; hut; hütt; hätte; hitt,hiete; hat; häit; hit; heiter; hatt; hinten; hinte; hätt; hatte; hätt’; häut; hiet; hätt'; heut; hüet
Eder,FRM,frumm; form; fromm,vor-em; vorm; fermé
Eder,AF,uff; offe; auf; auwe,uf; ofe; affe; ewe; aff; owe; aw; ifer; öwe; uf-; uf'
Eder,K,ken; ce; kueh; gen; ca; küh; che; g'hier; ge; ch,ka; ga; ke; gi; g'; go; geh; geh'
Eder,MX,muehsch; muesch,müesch; müehsch; mich
Eder,FNXTR,fenschter; fanschter,fenster; finschter
Eder,ANTR,anderi; andri; ehnder; ändere; ander,and're; ender; andrer; anderer; andre; anderen; andr; andere; unter
Eder,LXT,lest; leischt; luschti,liecht; last; list; luschtig; lustig; luscht; lescht; lichter; läischte; liest; licht; lust
Eder,H,hen; hier; heer; hau; hoo; heh; höh; ho; hä; her; hie; haue; höeh,hi; ha; hü; häi; he; höer; hei
Eder,XTK,stecke; stücker; stacke; sticke; stück; stüeck,steck; stüecker; stick; sticker; stock
Eder,MRT,möchte; mächtig; mord; möchten; möcht; mocht,mörder; mérite; merder; macht; mort
Eder,R,’r; 'r; r.; reich; rien; r; rej; 're; ré; roh,rüeh; ra; ri; rer; rich; re; reh; ruej; r...; r'; roi
Eder,KFT,kauft; gifti; käuft; gift,g'hofft; kunft
Eder,HRS,herz; heures,harz; härz; heraus
Eder,VRTR,vertrauen; wurd’r,verdraa; vertröj
Eder,KNT,köennt; könnt; könnte; köennte; gnad; kind; kinder,kunnt; kunde; kannt; kennt; kennte; gunnt
Eder,TRN,daran; drinne; dran; dorne; träne; dorin; dorn,derno; train; tournée; drin; trenne; turne; drno; drinn
Eder,KF,köffer; café; kauf; käiwe; kaiwe,chef; käfig; kuffer; koffer; käufe; kaffi; kaffe; kaffee
Eder,XTRN,stern; stirn,stören; sterne
Eder,KMSN,kommission; commission,kummissione; kummission
Eder,PTT,petit; patient; patiente,beditt; bittet
Eder,FRX,frecher; frech; fahrsch; frischi,frische; fröjsch; frisch; frischer
Eder,KRN,garçon; korn; gerne; grün; griene,garn; grine; kuchen; grin; krone; grien; gern; gärn
Eder,HF,hawich; hawi; howe; hoff; haw; hüffe,hof; hafe; hewe; hoffe
Eder,TSFL,zeviel; ziwele,züefall; züviel
Eder,NN,nein; nain; non; naan; nun; nin,niene; nine; nien; nen; nenne; nenn
Eder,TRS,theres; très; drüsse; drüss; drs; trois; drissig,drüs; dirs; draussen
Eder,KSNT,gsund; gsünd; gsunder; gsundi,g'sund; g’sund
Eder,FLK,fleck; folgen,volk; folge; flicke
Eder,NV,näwe; nawe; newe; niwwer,neveu; nüewer; niwer
Eder,MK,mucke; muck,mag; macke; möge; make
Eder,TKTR,dokter; doktor,docter; decidiere
Eder,KLT,ghalte; gelade; galt; gold; g'holt; galant; g'halte; gilt; gelitte; gälte; geleit; kleider; kleid,galte; gald; gelajt; geläjt; kalte; kalt; g’holt; galanter; goldich; goldig; culotte; ghielt; glatte; kläider; klette; gholt; geld; kalti
Eder,ALT,alten; alti,alter; älter; alte; alt
Eder,AVL,üwel; übel,iwel; üewel
Eder,PRL,brüel; parler,brille; büechel; bächle; bächel; briehle; parole
Eder,TST,zeit; tais-toi; zidder; zitt; zitte; zejt; zitter,zit; zieht; zäit
Eder,TTX,tätsch; deutschen; ditsche; ditsch; dätsch,datsch; deutsche
Eder,KFN,gewinne; gewunne,gewänn; gewann
Eder,TV,dabei; debie; dauwe; däuwe; däuwer,dowe; diebe; däuwi; dauwer
Eder,MNS,meines; moins; münz,minz; müenz
Eder,TNXT,dienste; dienschdaa; dienscht,dienst; dienschte
Eder,KT,g’het; gueti; gut; g'hett; gitt; guet; gueter; goût; g'het; gott; ghett; guten; chaud; g’hett; guete; güter; gute,git; kat; güeter; güete; güet; kejt; kitt; kett; keit; coute; get; geht
Eder,PRS,paris; preis,bris; preisse; pris; preisen; près; pres; prise
Eder,KVL,qu'il; quelle; quel,quäle; qual; quale
Eder,NM,nemm; nehmen; nemme; nom; nimmi; namen; nummer; näm; numme; näme; nimmeh; nim; nahm; namme,nieme; nem; nimmer; name; nimi; nämm; nummen; nimm; nehme; nahme; nämme
Eder,VNT,wänd; wende; wand,wohnt; wanda; wande; wenden; wund; wunder; wind; wünder
Eder,SL,sollen; solle; seel; seller; soll; selle,sal; saller; säll; selig; sali; seil; sall; salü; sol; sell; salle
Eder,MNT,maant; monde; minüt; maint; ment; mondaa; mond,mahnt; mäint; monet; minüte; meint; minute; mund
Eder,RT,redde; redd; rad; räder; rentier; rideau; redt; reden; rieder; rat; ritte; route; rote; roti,rede; ritter; rente; rette; red; roter; runter; rueder; rot; ritt
Eder,MT,maant; mueder; mäide; midda; mitte; middaa; müed; mutter; maint; müet; ment; meter; matt; muet; müeder; met; mit,munter; matter; mäint; mueter; meint; mode; métier; mäud; miede; mitt; mt; made
Eder,PNNT,binand; bienand,binander; bienander
Eder,TT,tät; thäte; dhät; däte; tout; dato; dätt; dhat; dät; duet; theater; tuet; düet; dutter; tant; tut; tod,dat; tüet; dot; date; tat; dod; tête; tante; tot; dient
Eder,KRS,groß; große; großer; gras; kriz; gros; kurz; grossi; gross; grosser,kurios; grüess; grüesse; grösse; gries; grossen; grosse; grösser; gruess
Eder,RTR,räder; rieder,ritter; roter; rueder
Eder,KS,ces; kisse; gheisse,gasse; gas; g'heisse; kas; cas; chasse; g’esse; kaiser; käs
Eder,TFL,däifel; deifel; dejfel,teifel; teufel; dafel
Eder,TSY,zaje; zeje; zäje,zeige; zäije
Eder,KP,kapp; gäb; gieb,kaib; geb; gab; coupé; käib; gib
Eder,XTLTS,stolz; stolze,stolzer; stolzi
Eder,TX,dich; disch,thüesch; duesch; tisch; dachs
Eder,T,dieu; tu; daa; dhuen; te; däj; den; du; duen; der; d.; d’; dich; de; die; dü,däuj; tag; düer; di; däij; tig; tüen; due; ter; da; d; dig; teuer; thier; dt; t; tau; tuer; tee; d'; do; düen
Eder,KR,chère; gäre; köche; kirich; cher; kriej; geere; küche; g'hier; griej; koche; kueche,koch; gare; kehre; kehr; g'hör; kuchen; kür; grien; küeche; gar
Eder,MRK,mark; morgen; marik; merci; mariage,merk; merke; märik
Eder,PLV,bliewe; bleiben,bliwe; pulver
Eder,MTR,mueder; mutter; mit-ere; meter; müeder,matter; mueter; métier
Eder,RR,rauche; rache; rüche,rar; rer; rüch; räuche
Eder,KRXT,gerüscht; gröscht; gröschte; gerischt; gericht; gröeschte; garscht; gereicht,gröescht; chrischte; g’horicht; gerechte; grüst
Eder,FNXT,fenschter; fanschter,fenster; finschter
Eder,TRK,druck; dreck,trag; drack; drucke
Eder,X,scheen; cher; schueh; che; schau; schaue; sche; ch,schüeh; schier; schöen
Eder,ALTR,altar; eltere; eltre,alter; älter
Eder,LF,laufe; liewi; löwe; lauf; läwe,liewe; läufe; laufen; lewe
Eder,PN,baan; peine; ben; bann; bein; bon; bonne; bin; bäin; bahn,beine; bühne; bien
Eder,FRN,verein; freuen; voran; fahren,fran; vorne; vorn
Eder,L,lüej; luej; laj; lüj; la; le; leer; ler; lich,lo; lie; läj; là; lej
Eder,HNK,hinger; hinge; hang; hanke,hänke; henker; hunger; honig
Eder,AX,ech; ochse; ochs; ejch; isch',eijch; ichs; eich; esch; isch; ich
Eder,PNT,bund; bind; pont; bande; benied,band; bunde; point; binde; bunt
Eder,PRF,bravi; bravo; brav,briefe; beruf; brief; brave
Eder,KVT,gewitter; gebet; gebott,gebatt; gebieter; quitt
Eder,FRK,vorige; frage; force; fragen,firig; vorig; verrecke; frack; farce
Eder,TRFT,trifft; derft,därft; druft
Eder,AFRHPT,iwerhaupt; üewerhaupt,iwerhäupt; üewerhäupt
Eder,ANTRS,interesse; anderes; entrez,intresse; anders
Eder,FRY,früehjer; frühj; fraje; friehjer; fröije; frage; früehj,freije; fräje; freji; froje; fröje
Eder,ANS,eines; ains; ainsi; üns; ünser; uns,äins; ans; unse; unser; eins; ins
Eder,RH,ruhe; ruehig,rüehig; rühig; ruhig
Eder,M,miau; meer; 'm; ma; hm; mer; ’m; m; müen; meh,mien; me; mie; mag; mi; meier; m.; muen; mei; m'en; muej; meyer; mai; mich
Eder,YT,jede; jeden; jed,jeder; jedi
