mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,KR,_ g e r e; _ k r e i; k r i e j; c h r i e; _ k r i e; _ g e r i; c h ' r _; k r e i j; _ c h e r; _ g e r ü; _ g h ö r; _ k ö c h; k ö c h e; _ k i r i; _ g e r u; _ g e r a; g r ü e n; _ g r o o; _ k r e j; c k e r _; g ’ h ö r; _ g e o r; _ c h è r; g e r u e; _ g o o r; c h è r e; g o o r _; _ g h i r; g h i r o; _ k ü r a; _ g e r o; _ g e r ô; _ g r ü e; _ g a r ç; c h i r r; g h e e r; g e r o o; g a r ç o; c h a r e; _ g o u r; k r e j _; _ g r i e; _ g ä r e; g ä r e _; g e r ü e; c h e r _; c i e r _; _ g r u e; _ g a a r; _ g h y r; c e r i e; g e r e n; g h y r o; _ c h é r; _ k r a a; c h é r i; g ’ h y r; g r u e n; c h e e r; g e h r e; _ c h o r; _ c o r r; _ g r e e; c o r r e; k r a a u; _ k u r i; c h u r _; k ü e c h; _ k ü c h; c h a c h; _ c a r o; k u r i e; _ k u r a; g i e r i; g i e r u; _ c œ u r; c œ u r _; _ k u r r; _ g r ö u; g ' h y r; k ü c h _; c h ’ r _; _ g r e n; _ g e r ä; k u e c h; c o r e _; g e r e i; c h e r -; c h r y e; _ k r ä i; _ c a r r; _ c r i e; _ c ü r a; g e r a i; g e u r _; g r i e n; _ g r ö j; _ k a r i; k ü r i o; k ü r r a; _ k o r r; c h o r _; c h r e _; k o r r e; k ü r a a; _ c r o i; _ c r u _; _ g r ü ü; _ k r o o; c h a r i; c r o y a; g e e h r; g e e r u; g g a r _; g i r e _; g r ö u j; k e r e i; k i e r _; k u r r a; _ c o u r; g h i e r; _ g e r _; c o e u r; _ k ü r i; g e r i e; k ü c h e; k e e r e; _ c u r i; _ g u r i; c o u r _; c u r i e; g u r i g; k a r r i; k e r i e; k k e r _; k o r i e; _ c a r _; _ c a r a; _ c r é _; _ c u r a; _ k ä r i; _ k r a u; c a r r é; c h ’ r e; c h o r r; c h r a y; c h r ö i; c h r ö ü; c h ü c h; c h ü r _; c o u c h; c r i e _; c ü r a g; g ‘ h ö r; g a a r e; g e e r i; g e r ä j; g r e a u; g r ö u i; h g e r e; h k u r r; k r ü j _; k u r r i; c h e r i; c h e r u; g e e r e; g r a u e; _ g ’ e r; _ k r ä u; c h o r e; g ’ h o r; _ c u r é; _ g u é r; _ k o r e; c u r é _; g e r ü h; g u é r i; h k e r i; _ ' k a r; _ ‚ k r a; _ c h r e; _ c o r i; _ c r a e; _ c r a y; _ c r é a; _ c r o y; _ g ' ä r; _ g ’ i r; _ g ’ r o; _ g a h r; _ g e a r; _ g é r é; _ g é r ô; _ g e r r; _ g h o r; _ g i e r; _ g o r _; _ g ö r _; _ g r a i; _ g r e _; _ g r e a; _ g r i _; _ g r o _; _ g r ö ü; _ g u i r; _ g ü r a; _ k e r _; _ k r ä _; _ k r ä ä; _ k r ä h; _ k r a i; _ k r e e; _ k r i _; _ k r i j; _ k r ö ü; _ k r ü j; _ k ü e r; _ k ü r r; - c o u r; ' k e h r; ’ é c a r; ’ g e r _; ’ k o c h; c a r r i; c a r r o; c a u c h; c h ' e r; c h a r -; c h a r o; c h e - r; c h e r a; c h e r r; c h e r ü; c h i o r; c h i r _; c h o r a; c h o r o; c h r a u; c h r e y; c h r i _; c h u h r; c h u r ‚; c h y e r; c h y r _; c i è r e; c i r e _; c k e r r; c k r e i; c o r é _; c o u r i; c r a e _; c r a y o; c r é e _; c r i e n; c r i e r; c r o y e; c u r a g; c ü r e _; g ’ e h r; g ’ h ô r; g ’ h ü r; g ’ i r r; g ’ r e _; g a a r _; g a r a g; g a r i e; g a r o _; g ä r r e; g e ä c h; g e r a a; g e r a h; g e r ä i; g e r a j; g e r e h; g e r e u; g e r r e; g e r ü ü; g h o e r; g h ö r _; g h ö r e; g h ü c h; g r a a u; g r i e _; g r ö ü j; g u e r i; g u r e -; g ü r e h; h g e r a; h g e r u; h k ä r i; h k e r a; k a r e i; k a r o u; k e r r u; k e r u u; k k r e _; k k r o o; k k u r a; k r a u e; k r e j '; k r i e i; k r ö ü j; k r ü e j; k u r r e; c k e r e; c e u r _; k u r i o; _ g e e r; _ k a c h; _ k r ä j; _ k r ü e; g a r r e; k ü r i e; c h e r e,_ g ' r i; g ' h i r; g i e r e; g ' h ö r; _ g ' r e; _ k u c h; c h i e r; k u c h e; _ g a r _; _ g r e i; _ g ' r o; _ k o c h; c h r e i; k o c h _; _ c h r i; g ' r ü e; _ g a r e; g a r e _; k o c h a; _ g ' r ü; k i e r e; _ k ä c h; k ä c h e; _ g r e j; g i e r _; c i e r e; k e h r _; c h - r _; g g e r _; _ k e h r; g h ö e r; k u c h a; _ g h ä r; c k r i e; _ g r a ü; g ' r i e; g r a ü e; g r i c h; k r i c h; _ c h a r; _ g a r a; c k e r i; g e r e _; _ c h à r; c h r o j; _ g r o i; _ k r e a; g r e j _; k a r r e; _ g h e r; _ k r e u; k r ä u j; _ k ö e r; c h i r e; c o u r a; k e h r e; c h à r à; k e h r a; _ c r e a; g ' r e _; g ' r e i; g ’ a c h; k e h r u; k e r i g; g è r e _; _ g ' e r; g ' h e r; g ’ h e r; k k e h r; _ k a r a; _ k a r r; c h a r r; c h o i r; g ' h o r; g ’ h i r; k r ä u e; _ g r a u; g e r e j; _ g ’ r e; _ k r a g; c h ä r e; _ ' g r i; _ c h i r; _ c h r o; _ c k e r; _ c o c h; _ c o r _; _ g ' a r; _ g ' r u; _ g ’ r i; _ g à c h; _ g a r '; _ g a r r; _ g e h r; _ g r à à; _ g ü e r; _ k e r i; _ k e r r; _ k r à g; _ k r i a; _ k u r _; - k r a g; ' g ' e r; c h a a r; c h a i r; c h ä r u; c h i r u; c h r ä i; c h r o i; c k e r u; c o c h o; g ' a r _; g ' r a ü; g ' r e n; g ’ h ä r; g ’ r e n; g ’ r i a; g a h r _; g a h r a; g a r ' _; g i e r a; g i r i _; g r a u i; g r o i _; g ü e r i; g u e r r; h k i e r; h k r a g; k e r r _; k i e r a; k r a g _; k r i a g; k ü a c h; k u c h _; k ü c h a; g r i e j; g e r i _; k e r e _; _ g r ö e; c h a r a; k o c h e; c h o r i; g a r r _; _ g r ö i; g r i g _; g r ö i j; k r i e r; _ g ' r a; _ g u e r; _ k a r o; _ k ü r _; c h a r _; c h u c h; g a h r e; g e a c h; g e r ä u; g e r e r; g r e i j; g r ö j _; g u i e r; k a c h e; k o c h i; k ü r r e; c h - e r
Craig,NXTP,n s t p a,n s t b o
Craig,NSH,n i s h ä; n s e h e; _ n ü s h; n a s h e; n i s h o; n n i s h; n ü s h a,h n s h e; n s h e r; n n s h i
Craig,LXH,l s c h h,l c h h a; l i c h h
Craig,XPL,c h a b l; s p e e l; c h b e l; c h e b l; _ s p a l; c h b u l; c h p e l; s b l u e; c h b l e; s b a l l; _ s p l e; c h b a l; c h p l e; s b a l i; s b e l e; s b l ä i; s b o l l; s p a l ä; s p l e n; s p o l i; c h ü b l,s p i e l; c h p l i; s c h p l; ' s p a l; c h b l i; c h b l u; c h p l a; s c h b l
Craig,AKLS,e g l i s; i k a l s; o c l è s; e g e l s; e g l a s; i g e l s; ü g e l s,o g e l s
Craig,HX,h e s c h; h i s c h; h ö e c h; h a i c h; h e e c h; h o c h s; h ü s c h; _ h ô c h; h a u s h; h e c h _; h e c h o; h e i c h; h i c h u; h ô c h s; h ô e c h; h ö h c h; h u s c h; h u u s h,h a s c h; h i c h _; _ h e c h; h i c h e; _ h ü s h; h ü s h à; h ü s h a; h e c h s; h ö c h s; h i e c h; h ä s c h; h e c h e
Craig,NNM,_ n u n m; n u n m e; n o n y m; _ n y n m; n i n m a; n y n m a,n i n m i; _ n i n m
Craig,AFTSF,u f z u w; ä f t s f,à f t s f
Craig,PFL,_ p f l i; _ p f l a; p f e h l; _ p f l e; b e v ö l; p e v o l; _ p f l ä; _ p f o l; b ' f o l; b e w ä l; b f e l e; b i w e l; p a v i l; p f ’ l _; p f i e l; p f l e j; p f l e n; p f l u u; p f l u e; p f e l e,_ p f l à; _ p f l ü; _ p f i l; b e f a l; p f i l _; p f e l _; p f o h l; _ p f a l; h p f l ä; b i f a l; b u w e l; p e v ä l; p f l ä j; p f l i g; b e w i l; _ p f l u; b e f l e; b f a l l; p f l e _
Craig,SFS,s a v e z; s e f e s; z v o u s; _ s i f z; _ s y f z; s e u f z; s e w y s; s ü f f s; s u f s e; s v i s i,s f a s e; s o w a s; z f à s s; s i w e z
Craig,LTH,l i o t h; h l t h a; l d h ü e; _ l o t h; - l o t h; l d h e r; l d h o o; l d t h ä; l e n t h; l l a t h; l u e t h,l d h a u; l d h o i; l e i t h; l i e t h; l o - t h; l o h t h; l t e h e; l ü e t h
Craig,SVS,s w i e s; z v o u s; s w y s _; s e w y s; s v i s i; s w i s _; ß w ä s s; s e b a s,s o w a s; z ' w à s
Craig,XR,s c h e r; c h r i e; c h ' r _; s c h ' r; _ c h è r; s c h o r; c h è r e; ’ s c h r; s c h r y; c h i r r; c h a r e; _ c h é r; c h é r i; s c h i r; _ c h o r; c h u r _; c h a c h; c h ’ r _; s c h ’ r; c h e r -; c h r y e; s c h r ö; c h o r _; c h r e _; s c h r ü; c h a r i; s h e r _; - c h a r; ‘ s c h r; c h ’ r e; c h o r r; c h r a y; c h r ö i; c h r ö ü; c h ü c h; c h ü r _; s c h r u; c h e r i; c h e r u; s c h u r; s c h r ä; c h o r e; s c h ü r; _ c h r e; _ s h r i; - c h o r; - c h r i; c h a r -; c h a r o; c h e - r; c h e r a; c h e r r; c h e r ü; c h i o r; c h i r _; c h o r a; c h o r o; c h r a u; c h r e n; c h r e y; c h r i _; c h u h r; c h u r ‚; c h y r _; h s c h r; s c h y r; s h o o r; s h r i e; s s c h r; c h e r e,' s c h r; c h r e i; _ c h r i; _ s c h r; s c h a r; s c h r o; c h - r _; s c h - r; s h e r r; s c h ä r; _ c h a r; s c h r e; _ c h à r; c h r o j; s c h r à; s c h r i; c h i r e; c h à r à; c h a r r; c h o i r; s h a r r; s c h r a; c h ä r e; _ c h i r; _ c h r o; _ s h e r; . c h a r; c h a a r; c h a i r; c h ä r u; c h i r u; c h r ä i; c h r o i; s h ü c h; c h a r a; c h o r i; c h a r _; c h u c h; s c h r _
Craig,KVN,g e w u n; g e b u n; g e w i n; c h w u n; g e w o n; k a b i n; _ q u i n; c h w y n; c k w ü n; g e w ü n; q u ’ u n; q u e e n; c a b i n; g e b a n; k w ü e n; q u ' o n; q u i n i; c h w ä n,g e w a n; g ' w u n; k o b i n; g e w ä n; g ' w i n; g ' w a n; c h w a n; g w e h n; c h w i n; _ g w i n; g w o h n; _ q u a n; c k w u n; g w i n n; _ g w a n; _ g w e n; _ g w u n; - k w e n; c a b a n; c k w i n; g a w e n; g w i n _; k w e n n; c h w e n; g w ö h n
Craig,SXP,s e s p y; s s e s p; z s c h p; s ä j s p,s e s p a; s e s p e; s e s p i; s o u s p; s ü s b i; z s p e n
Craig,KSN,g s i n _; _ g s i n; g ' s i n; g s e h n; g ’ s i n; _ g s u n; c h s e n; g s a h n; _ g s a n; k u s i n; g ‘ s i n; g ' s e n; g e s a n; g ’ s u n; c a s i n; c u s i n; _ g s e n; c h s a n; g e s ü n; g s - a n; g s ü ü n; x i o n _,c ü s i n; g s i n n; g ' s u n; g ’ s ü n; g e s e n; _ g s ü n; g s ä h n; g ’ s a n; k s e n _; g ' s a n; c k s e n; g e s u n; g e s i n
Craig,NTT,n d i d a; n d a n t; n d i d i; n d e d i; n t a n t; n t e n t; n t a d e; n d - d u; n d a t e; n d e d a; n d i d e; n d i t _; n d o o d; n d t a t; n d y t t; n i t ä t; n t e t i; n t o d _; n t o t _,n d e t _; n t a t i; n d ’ t _; n d ' t _; n n t e t; n t e t _; n d e t i; n i t d e; n t a t _; n d e t e; _ n i t d; n d i t i
Craig,RTSP,r e z e p; r o t z b; r e z a p; r z a u b; r z i p a; r d s s p; r t z e b; r z e p e,r i t z b; r a t z b
Craig,TPK,d e b i c; d é p é c; t b u e c; d é p ê c; d - p i c; d e b i k; d e b o c; t a b g e; t b ä c k; t b e k a; t t b ü c,t e b u c; d e b u c; d t b à c; t b ü e c; d ö p p c; t ü b a k; t b a c k
Craig,RFK,r u f f g; r o w e c; r u f f k; r v i c e; r f ü g u; h r f y g; r e i f g; r e w i g; r f y g g; r o o f g; r u f k o,r e f a k; r e f e c; r u f g e; r v o g e; r i e f k; r i f i c
Craig,ALL,a l l e l; e l o l a; a l a l a; ö l l e l; e l e l e; e l l e l; a l à l a; a l a l à; o u l e l; u l e l e; a l a l y; ä l e l e; a l l l e; e h l e l; e l u l l; i i l e l; i l l e l; i l o l o; ü e l e l; ü l l e l; ä l l e l,u l a l a; e l e a l; e l ö e l; i l e l e; i l i e l
Craig,MTSTS,_ m e z z; h m i z z; m e z z i; m e z z o; m i z z e,_ m i z z; m i z z i
Craig,ARSV,e r s a w; e r s w i; o h r s w,o r z ' w
Craig,RY,r ö u j e; r j e r _; r ü e h j; r e j e _; r ö ü j e; r u e h j; r i e j e; r ä j e _; r ü h j e; r i g e r; r e i j e; r ö i j e; r ü h j _; r ä h j e; r a j e _; _ r ä j e; r i e h j; _ r ü h j; r e j i e; _ r e g a; r a i j e; r a a w e; _ r e j i; r i g i _; r ä j e r; h r i g e; r ü e j e; r ü h j o; _ r e j e; _ r a j e; r j e n _; r o e j e; r a h j a; r e g e e; r e i j u; _ r e g e; - r a h j; _ r é g i; _ r e j u; _ r i g e; _ r i g o; _ r ö j e; r e u j e; r i j e r; r o ü j e; r ö u j i; r r e j e; r j e h _; r r j e h; r i a g e; r h a w e; r ö i j i; _ r a h j; _ r a j a; _ r é j o; _ r e j o; _ r o g e; _ r œ j e; _ r ü g e; ' ä r j e; ' r j ä h; h r i g i; r a a j e; r ä e j e; r a g e u; r a h j e; r ä h j u; r ä i h j; r a j a _; r ä j e n; r æ j e _; r e g i g; r e g i o; r e i g u; r e i j i; r é j o u; r e u g e; r e ü j e; r h e g ä; r i g e a; r i g i e; r i g u e; r o o j e; r o u g a; r ö ü j i; r r e g e; r r e g i; r r i g i; r u e j i; r ü g e _; r u h j _; r ü j e r; r r j e _; r e j i _; r e g i e,r o g e _; r a g e _; r a g a _; r e g e h; r e j e r; r o j e _; r o g a _; r ö j e _; - r e g i; h r o j e; r o u g e; r a w e _; _ r a w e; r a u j e; r a w a _; _ r e g i; r ä u j e; r i e g e; r a g i e; r à g e r; r e h j _; r i à g e; _ r o j a; ' r e g e; r ä h j _; r e g a _; r e g a g; r e g i a; r i e g a; r r e g a; r u h j i; r a w e r; _ r é g a; _ r u h j; r i g u a; r i g u i; r o g e r; r i g e _
Craig,ANF,_ e i n f; e i n f a; _ a n f a; e i n f e; _ u n v e; _ i n v e; u n i v e; _ u n i v; e i n f ä; _ u n f e; _ e n f a; _ e i n v; e i n v e; a n n i v; u n f e h; _ a a n f; e n ü e w; _ ü n i f; ü n i f o; _ y n v e; _ a n o f; _ o o n f; a n o f f; _ i n f a; a a n f a; ü e n f e; _ i n f o; e n n e w; u n a u f; i n f ä j; a a n f ä; _ ä n f ä; _ a n f o; _ i i n v; _ i n f e; _ i n v i; _ y n f ä; e n ä w e; e n f ü e; e n h a f; i e n f ü; i i n v e; i n e w ä; i n f e j; o o n f a; _ i n f ä; u n i f o; e n e v i; _ a n f e; _ a n f u; _ e e n f; _ e n v e; _ i e n v; _ u n f a; _ u n f æ; _ ü n i v; _ u n i w; _ u n v '; _ u n v ’; a h n e w; a h n v e; a i n e w; a n e w a; a n f u e; a n h e w; a n h i f; a n i e f; a n i f i; e - n u f; e e i n f; e e n f a; e i n e w; e n - e w; e n - u f; e n æ w e; e n e w a; e n n f a; e n n i f; e n o f f; e n o w e; e n u e w; e n u f f; e n ü w e; i i n f a; i n a u f; i n e f _; i n o f e; i o n e v; o n e v e; o n f i a; o n n i f; u n f æ h; u n f u e; u n h ö f; ü n i v e; u n i w e; u n i w i; u n n e f; y n e w a; y n f a j; _ a n v e; ü n f e _; i n n e w; _ ä n f a; _ u n i f,a n n e f; a n n e w; _ e n f i; _ e n v o; e n v o i; ü n e f _; _ a n e f; e n e f i; e n i w e; _ ä i n f; ä i n f a; _ i n v a; a n ö v e; e i n f ü; i n f ü h; _ a n f ä; _ a n f i; _ u n f ü; _ u n u f; a h n f a; a n e f ä; a n e f i; a n ö w e; é n é f i; e n o f e; i n e f ü; i n e v i; i n f e _; o n e w i; o n n a w; u n u f f; i e n v e; ü e n f _; u n n e w; _ i n f i; _ u n f u; i n f a j; _ u n v o
Craig,KSM,c h i s m; k s a m _; c h s m o; c h s m i; g i s s m; g s a m e; _ g s u m; c a s e m; c h a ß m; c h s m a; c k s m ä; g ’ s ü m; g i s m e; g s a a m; g s a i m; g s s a m; g s u m m; k s m ä i; x a m e n; x e m e i; x e m e r,g s a m _; g s u m _; _ g s ü m; _ x - m o; g ' s a m; k ü s s m; x e m u e; x a m e _
Craig,AMTSF,u m z e f; u m z u w,a m t s v; i m z u f
Craig,XHT,c h h t _,c h h e d
Craig,RFL,r ü w e l; r f e l _; _ r e f l; r e f f l; r e f l e; r f l i e; r e v e l; r e w e l; r f ä l l; r u f f l; r v o l l; _ r é f l; r a f f l; r e f i l; r é f l é; r f a h l; r f l ö u; r f ü e l; r i f f l; r o n f l; r o u f l; r ü f f l; r u f l i; r v a l l; r f l u e; r e v o l,r f ü l l; r f i l l; r f a l l; _ r i f l; r f ä h l; r i f l a; r i w e l; r e f a l; r i f l i; r o f i l; r i e f l; r é v o l; r e w a l; r i v a l; r v e l a; r v e l i; r v l e _; r f l ü e; r v e i l; r v i l a; r f e h l
Craig,ATV,_ e t w a; o t w e n; y n t w ä; _ e n t w; e n t w i; o t t v e; i t i v _; _ e d w a; e t w ü e; i e n t w; o t w ü e; u e t w ü; a t i v e; i t a w e; i n t w ä; o t i v e; e n t w a; o o t w u; e t w a _; e n t w e; ö n t w o; ö ö n t w; e n t w ä; _ e d w ä; a d t v a; a t a w a; a t t o w; e - d w a; e a d v o; e d a b e; e d a i w; e d e b i; e d e w e; e n t a w; e n t w ü; e t - w a; e t t w e; e t w e j; i d e b o; i n t ' w; i t t v e; i t v e r; i t w e r; i t w o h; o d e b a; o d e w e; o d e w u; o h t v e; o o t w ü; o t t v ö; o t w u e; u e t w i; u e t w u; u n t i w; ü t e b e; ü ü d w a; y n t w æ; y t t e w; y t t w i; i t t w e,a n t w o; o t e b a; _ a n t w; i t i v i; i n t w a; a d e w e; a d v e n; e i d w a; i o t e w; i t w e _; o t - w e; o t e w i; o t t v o; o t w e h; ü e t w i; _ a d v o; i t i v e; _ a d v e; i t t w u
Craig,ARRS,e r e r s; o r e r s,e r u r s; e r a r z
Craig,NVRT,n w a r t; n w o r t; n v e r d,n w ä r t; n w ü r d; n v e r t
Craig,MPLK,m b e l k,m p l a c; m p e l k; m p l i c
Craig,SKN,s a g e n; _ s k a n; s o g e n; s o i g n; s g e h n; s i g e n; z k a n n; s s g a n; s i g n a; _ s c è n; s - c o n; s c è n e; s g e n u; s k e n n; s e i g n; _ s i g n; s i g n o; s c e n _; s e g n e; s s k u n; s a g n u; s c e n i; s e g e n; s e k i n; s e k n o; s e k n ö; s g ä n n; s g e e n; s g h u n; s i g n y; s k e n _; s k n e i; s s e k n; s s g ä n; z - g e n,s i k a n; s c e n e; _ s c e n; s g ' n u; _ s c a n; s e c u n; s s g e n; s i k n a; s g e n o; s i g n e; s s k n ä; z ' k n ü; s g e n n; s e k u n
Craig,TPT,t a p e t; h t b o t; t b o t t; t a i b t; d b e t t; _ d o b d; d b o d d; d e b o t; d é p u t; d o b d i; h t p e t; t ä i b t; t b a d _; t b e d i; t e b u t; t i b ü d; t i e b t; t ö b t e; t p e t e; d a p p t,t a p p t; d b o d e; t o b t _; d a p e t; d b e u t; d b o d a; d e p ü t; d t b e t; t b e t t; t u b e t; t b o t e; _ t o b t; d e b a t; d b i t t
Craig,RVTS,r w i t z; r e v o z; r i v i z; r v a z i; r v e z u,r w i t s
Craig,PLTS,b o l i z; b l o t z; b e l z _; _ b e l z; b i l d s; p l ä t z; _ b l i z; p e l t s; p l æ t z; p o l i z; _ p l a z; _ b l e z; p l a z _; _ p l i z; b e l t s; b l a t z; b l i t s; b l u t s; b l ü t s; h p e l z; p i l z _; p l i z e; p l i z i,p l a t z; p l à t z; _ p e l z; p e l z _; b l i z i; p e l z e; p e l z i; p p e l z; p l ö t z; b l i t z
Craig,SMR,_ z m o r; s a m e r; _ s m a r; s a m a r; s m a r a; s m e r y; s m ü r e; z m o r _,s - m r _; s s - m r; _ s m y r; s m ü r _; s o m i r; z - m ä r; z m a c h; s m a c h; s s m ü r
Craig,YRP,j e r b a; j e r p a; j o h r b,j o c h b
Craig,SMSK,z m i s c,s a m s c
Craig,MM,m a m m e; _ m a m m; _ m y m _; m o m e n; _ m o m e; m a m e _; m ê m e _; _ m a m e; _ m ê m e; _ m a m a; _ m h m _; _ m i m m; m i m m _; ’ m e m a; - m ê m e; m e m m e; _ m - m _; m a m m a; _ m i e m; m i e m _; m o i - m; _ m e m m; _ m e m a; m i - m i; _ m a - m; _ m ä - m; _ m e m e; _ m i - m; - m a m a; - m i - m; ' m e m a; m . . . m; m a - m a; m ä - m ä; m ä i m e; m a m e n; m e m e _,_ m i m _; _ m o m a; _ m u m m; m a m a _; m u m m e; m m m e _; _ m i m e; m a m a a; m e m m a; m i m e _; m ü e - m; _ m a m _; _ m u m e
Craig,AFLT,e w a l t; o w o l d; e v e l t; o w e l t; e f i l d; e f e l d; e w e l t; e v a l d; é v o l t; e v o l t; e w ä l d; e w ä l t; e w o l t; u f e l t; ü f e l t; u w e l t; ü w e l t; y f e l t,i f a l t; e w a l d; i f à l t; e f a l d; i f e l t; e f e l t; e f l a d; e v ä l t; u f l a d; ä w e l t; e f l a t
Craig,TRFN,d r v u n,d ü r f n
Craig,XTN,s t e h n; s t e n _; s t i n e; s t a a n; _ s t ü n; s t ö ö n; c h t a n; _ s t ä n; s t ä n _; s t a u n; s t a i n; s t ä n e; s t ü n n; c h t ä n; s d i e n; s t ’ n _; s t e n o; s t i o n; s t o n -; s t o n _; c h t n i; c h e t n; c h t ’ n; c h t ü n; s t ' n e; s t e n a; s t i n _; s t i n ’,c h t u n; _ s t u n; s t ä i n; s t e i n; s d e n _; _ s t i n; _ s t a n; c h t n a; s c h t n; s d a n n; s d o n n; s t a n e; s t e - n; s t e n e; s t i n i; s t ö h n; s t o n n; s t ü e n; s t i a n; c h t i n; _ s t e n; s t ü n e
Craig,ANX,e n s c h; ö n s c h; a n c h i; y n s c h; a n i c h; a n s c h; _ e n c h; e n c h a; e n i s h; a n c h e; o n s c h; a n c h _; a a n s h; a n c h ’; a n c h o; a n c h s; a n s h _; ä n s h ü; e i n s h; e n c h _; i n s h _,u n s c h; i n s c h; ü n s c h; ä n s c h; à n s c h; i n i c h; e n i c h; e h n s h; a n n s h; i n c h a; i n c h e; ö n c h _
Craig,APM,e b a a m; e b u m _; _ a b m e; a p p m e; e b i m m; e p o m u; e p o m ü; i e b m a,e b a u m; e b u m m; e b ä u m; _ a b m a; e b ä m m; e b e m o; i e b e m; o p p m a; i b u m _; a b - e m; a b - m _
Craig,FRV,v e r w e; v e r w a; _ v ' r w; v e r w ö; _ f ü r w; v o r w ü; f a r w i; f u e r w; f ü r w a; v ' r w o; v o r w e; f r e v e; _ f e r v; _ v ‘ r w; f a r w ä; f e r v i; f e r v o; f i r o w; f r a u w; f u h r w; f ü r w i; f y r o w; v ' r w e; v ' r w i; v ' r w ö; v ‘ r w e; v e r w y; _ f r e v; v o r w i,_ v o r w; v e r w i; v o r w à; _ v e r w; f a r w e; v o r w a; _ v r w a; _ f a r w; v o r w ä; v e r w ü; f e r w e; f a c h w; f e r w i; f r e i w; v e r w o; v e r w u; v e r w ä; v o r w u
Craig,ARSL,u r s u l; e r s l y; e r ü s l; u r s a l; e r s a l; e r s l a; e r s l o; u e r s l; ü r s ü l,a r s l e; e r s l i; u r s e l; a r s e l; o r z ' l; e r s e l; e r s l e; e r s o l
Craig,KXTT,g s t u d; g s t ü d,g s t a t
Craig,SLR,s a l e r; ß l i e r; s l a c h; s e l r o; s l a a r; s l i e r; s l o c h; s o l e r,s l e r _; s a l l r; s l a r a; s l e h r; s s l e r
Craig,VST,_ w ü ß t; w ü ß t _; w i ß t _; w ü ß t e; _ w i ß t; w ü e ß t; _ w u ß t; w u ß t _; h w i z t; w i z t _; _ w y ß d; v a s - t; w a i ß t; w u ß t '; w ü ß t ’; w u ß t e; w y ß d u; w ü s s t; w e i ß t,w i s s t; v i s i t; w u s s t; ’ w i ß t; h w à z t; w à z t _
Craig,XLN,c h l a n; c h e l n,c h l i n; c h l ä n; c h l u n
Craig,APNK,e b a n g; ü b u n g; e b u n g; e b a n k; o b u n g; a b i n g; a b u n g; e b e n g; u b u n g,e p u n k; i b u n g
Craig,ATNTS,e d a n z; e d ä n z; a t e n z; e t ä n z,e t à n z; e d ö n z; e t a n z
Craig,RFLS,r f l ü s; r f l u ß,r f ä l s; r f l u s
Craig,ATFR,o t t f r; e t - f r; ü d f r a; i t f r a; e t f r _; i t v e r,i t t f r
Craig,NXTS,n s t e s; n s t s i,n s t o s; n s t o ß
Craig,XTRL,s d r i l; s t r a l,s t e r l; s t r o l
Craig,KKM,g e k o m; c h g e m; g ' k u m; c k k u m; c k g e m; c k k o m; g a g e m; g a k u m; g e g i m; g k u m m; k g e m a,g a g u m; g e k ä m; c h g o m; c h k u m; c h k o m
Craig,RFLK,r v o l k; r f l ä c; r f l u c,r f o l g
Craig,MMK,m m m i c; m a m e k,m e m a c
Craig,TSLN,z u l a n; z e l n e; z e l o n; t s e l n; z e l i n,_ z l a n; z e l ä n; z y l i n
Craig,ATRY,e t a r j,a t e r j
Craig,RPN,r e b a n; r i b ü n; r b e n _; r b e n e; r a b a n; r b a n n; r b o h n; r i b e n; r ü b ’ n; r ü b i n; r ü b e n; r i b u n,r e p e n; r o b e n; r o b i n; r e b e n
Craig,VRSK,w u r s c; v e r s c; v ' r s c; w e r s c; w ä r s c; v ’ r s c; w y r s c; w ü r s c; v ‘ r s c; w e r s g,w i r s c; w a r s c; w à r s c; v o r s c; _ v r s c; w a r z k; v r s i c; w o r s c
Craig,HRM,_ h a r m; h a r m a; h e r u m; h e r e m; h a r m i; h a r m é; h e r m a; h e r m ä; h e r m ü; h i e r m; h u r m e; h ü r m e,h o c h m; h a r m ü; h a r m e; h i r m _; h a r m o
Craig,YRN,j o r a n; j o u r n; j e a r n; j u r o n,j e r à n
Craig,FLRT,f l i r t,f l a r d
Craig,LYP,l j e b i; l j e p a; l ü j e b; l ö j e b,l i g e b
Craig,STSY,s z e g e; s z e h j; s z ü g e; s z e j e,s z o g e
