mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Eder,LSP,l z b ü,l s u p
Eder,FSK,f f s c; f a s c; f e s c; f s k o,f ’ s c; f i s c
Eder,APFT,i p f t,ü p f t; e p f t; o p f t; u p f t
Eder,FLK,f l u c; f l e c; f l i c; f l ä c; f l i k; v o l k,f l e g; f l a c; f l u g; f o l g; f l o c
Eder,RFK,r v i c; r f u c; r f ü g,r v e k
Eder,KLN,g l ä n; k l a n; k l i n,g l i n; k l u n; g l a n
Eder,ARTR,u r t r; o r d r; e r d r,o r t r; e r t r
Eder,SNT,s o n d; s o n t; s i n d; s a n t,s u n t; s e n d; s ü n d; s e n t; s a n d; s u n d
Eder,VLF,w o l f,w ö l f
Eder,AYP,e g e b; u g e b; ö j e b,i g e b; e g a b; e g y p
Eder,ARKL,e r g l; e r k l,o r g l; e r c l; i r k l
Eder,NRK,n e r k,n r a c; n r e c; n r i c; n i r g
Eder,RMS,r m s _; r m i s,r m a s; r m ü s; r m e s; r u m s
Eder,AKV,e q u e; i k w ü; a c k w; a q u e; ü c k w,o q u e; u c k w; u q u e; o u q u; e q u a; i q u e
Eder,TMP,t e m p; t u m p; t a m p; t e m b,d a m p; d ä m p; d u m p
Eder,ALV,e l w e; ä l w e; e l e w; a l e w,a l l w; a l w a; i l w e; a l w i; a l v i; e h l w; o l l w; a l w e; u l v e
Eder,VRK,v o r k; w r i g; w e r g; v e r k; w e r k; v o r g,w a r k; v e r q; v e r g; w r i k; w i r k
Eder,TRT,t o r t; t r e t; d o r t; t e r d; t r o t; t r e d; t r i t,t r u t; t r ü d; d ü r t; d e r d; t a r t; t r a t; d e r t; t ö r t; t e r t; d r i d; d r i t; t r ä t; t i r t; t a r d
Eder,RPL,r a b l; r b a l; r b l a; r b l ä; r o b l,r p l a; r e p l; r a p l; r b l e; r b l i
Eder,AMST,i m s t,a m s t; u m s t
Eder,RVL,r w e l; r i w l,r w ä l; r w i l; r w a l; r a w l; r v i l
Eder,TNM,t n ä m,t n a m
Eder,SLV,s e l w; s ä l w,s a l w; s i l w
Eder,NTSS,n z ö s; n z e s,n z o s
Eder,ALS,i e l s; e l s e; i l s _; e l ö s; u l s _; a l i s; e l e s; e l s _; e l z _; o l o s; i l o s; o l i z; a l a s; i l s a; o l z _; o l l s; e i l s; e l o s; e l s ä; a l s e; e l s o; ü l l s; i l l s; a l s _; e l l s; e h l s; a l s a; _ a l s; a l l s,e l i s; a h l z; e l ä s; o l z h; e l s a; e l a s; ä h l s; i l i s; e l s u; a l s u; e l i z; u l e z; u l o s; a l s o; a l ä s; a l z _; _ e l s; a h l s; o l s _
Eder,LTS,l t s _; l z e r; l z e _; l u t z; l l z u; l t e s; _ l u z; l i z e; l a t s; l ä t z; l e z _; l l e z; l o t z; _ l ü z; l ü z i; l e t z; l t z _; l d s ä; l u z i; l z i _,h l z e; l z e i; l i t s; l a z a; _ l a z; l d s a; l t s a; l a t z; l i z i; l e t s; l ö t z; l i t z
Eder,RTSH,r t s h,r d s h
Eder,NTF,n t o f,n d v i; n d e f; n d i f
Eder,TNTS,d ä n z; d a n z; t e n z,d ö n z; t a n z
Eder,ANSL,e n s l,i n s l
Eder,PFF,p f e f; p f i f,p f a f
Eder,RMK,r u m g; r m a c; r m a g,r m ö g
Eder,AMK,e i m g; u m g e; e m a c; _ u m g; u m g a; i m k u; e m ü c; o m a g,u m k u; u m g ’; e i m k; _ u m k; u m k e; a m a g; a m k e; u m g '; u m m k
Eder,TRP,t r e b; t r ö p; t o r b; t r ü b; t r o p; d r ü b; d r a p,t i r b; t r a p; d r a b; t r i b; d e r b; t a r b; d i r b; t e r b; _ d r b; d r b i; d r i b
Eder,PFN,p f u n; p f e n; p f ä n; p f i n,p f n ü; p f ü n; p f a n
Eder,PRM,p e r m; b r e m; b a r m; b r u m,p a r m; p r i m; p r o m; p r e m; b e r m
Eder,KRM,g e r m; g r a m; k r u m; k r ä m; g r u m; g r i m,k r a m; c r i m; k e r m
Eder,MLT,m i l d; m e l d; m e l t,m a l d; m o l t
Eder,VRS,v ' r s; w e r z; w ä r s; w e r s; w u r z; w u r s; v o r s; v e r s; w a r z,w a r s; _ v r s; w i r s; w o r s; w ä r z; v r e s; w r i z; w ü r s
Eder,ANFT,i n f t,a n f t; u n f t; ü n f t
Eder,NRV,n e r v,n e r w; n a r v
Eder,SKS,s g ’ s; s g e z; s g e s; s e x _,s i g s; s g s a; s g ' s; s s g s; s a g s; s g ä s
Eder,NSK,n s i c; n ü s g; n a s c; n i s c; n s g e; n n s c; n ’ s c,n s k a; h n s c; n n s k; n s - k; n e s c
Eder,AT,o o t e; e d a a; u j t _; o o t _; a u t _; i e d '; e d d i; e i j t; i e j t; ü e d _; a a n t; e n t u; o d d e; a i d _; a i d e; a i n t; ä t e _; e t t '; i t u a; u a t i; é t é _; o t e n; a u d _; i j t _; ä d d e; ü t e n; _ e t _; ü e j t; a a t _; u d e r; _ i d é; ü a t i; e d e n; e d d _; i d é e; i t e u; e h t ’; i é t é; u e t i; e t t ’; e u d e; ä d e _; a t e u; i t i _; u t e n; a d e n; ä n t _; a t i e; e d d e; i d d a; a t e n; o u t e; u d e n; u d d i; a a t e; e i t u; ü d e n; e t i _; e u t e; i d e n; i e t ä; e t e n; i d i _; _ i t a; e h t e; ü t t i; e u t _; e t t i; u e d e; ü d i e; _ a t t; ä t i g; ö t t e; i t t '; ü t t _; e i d u; i d d e; u e t _; ü t t e; a t o _; ö n t _; _ ê t e; à - d i; e e t i; e j d a; ä n t e; e i t i; o û t _; e j t _; o u t _; o t i e; u t e r; i e n t; a i j t; ü d e r; o h t _; a t i o; a u t o; i e t t; u t e _; i d e a; e n t a; i t t u; a n t a; i t i e; u t o _; ä i j t; ä t t ’; ü d ü _; i o t i; i o t _; a d i g; e - d e; ä t t '; ü t i o; ä d t _; a h t _; ä h t e; e e t _; u e t e; ä i d e; e n t e; u d e _; _ i n t; i d i e; e t e i; u t t _; e t t _; i e t _; e i d i; a t a i; u e t t; o t i _; e d i _; a i t e; o t e r; e d i e; a d i e; a d t _; ä j t _; a j t _; i t e n; _ e n t; ü e t i; u t t e; e t t e; a n t é; ö j t _; e n t _; e a t e; a n t _; ê t e _; _ a d o; _ é t a; i t - i; o i n t; _ i d i; e d o o; e n t o; è t e _; i t ’ e; ö t i _; o t t ’; ö t t i; o u t i; u - d e; u a t o; _ a u t; i a t _; a d e _; o t e _; i e d _; e i t _; o t t _; ä d e r; ä t t e; i t t e; a d e r; ü n t _; i d e r; ä i t e; u d i e; u e j t,_ e i t; _ a d e; i t i g; u n t a; ä t t i; _ e d e; e t t -; ü e h t; ä t t -; ü e d e; i t t a; _ o t t; o t t o; a d a _; ü e t e; e i h t; i e d a; _ e t a; ä u t _; o t ' _; a d o _; e j t e; u n t i; i t e r; ä i n t; u t i o; ö t e _; i e t i; ü e t t; ü e t _; i h t _; i t a i; o d i e; i d d ä; i h t e; i e t a; _ u u t; ä ä t _; ä h d e; i n t a; ö e t i; o i t e; ö j t e; u a n t; ü t i e; ü t e _; e t a _; i d a _; _ e d d; i d e _; e d i g; u n t _; i t t i; e i d t; a t t i; a t e r; ü t e r; i e d e; i a n t; i n t _; e d e _; i e t e; e t i e; o d e n; e d e r; e i d _; _ o d e; a t a _; e i n t; ä t e r; e t i g; i d e e; i t e _; ä t t _; o d e r; e i d a; i o t e; e t a i; e a n t; i t e i; i e d i; u t i e; u i t t; _ e i d; y t e _; a t i g; a t t ’; i t u e; ö t i g; u i t e; ä i d ’; _ a i t; _ é t o; _ e t t; a - t i; a d i _; a t o i; a t t '; ä u d _; e ä t e; e d d y; e d i a; e d ü _; e h t i; e t ä u; i n t '; i t é e; ö d e _; ö d i e; ö i d e; o i t i; o u t -; u d i u; ü e i t; u e n t; u i d e; u j - d; u t e u; e t e _; a t e _; _ i d e; a t t _; e t e r; ä i d _; a n t o; e t t u; a t t e; _ a d i; i t t _; i e h t; i d t _; ä i t _; e n t i; i t é _; i t i o; a t t a; o i t _; e i t e; o n t a; _ a t e; a î t _; o d e _; e i d e; _ a n t; é t a i; u n t e; o n t _; a i t _; _ u n t; ü d e _; é t i e; i t - e; e h t _; o t t e; i n t e; a u t e; a n t e; i d i g; a n t i; e d t _
Eder,AFK,a w i c; a v e c; e w e c; u f f g; e w a c; u f g a; e w i c; i f i g; i e f k; ä w i g; i f i q; i f i c,i f a c; ü w a k; _ u f k; e w a g; ä f i g; _ u f g; ü w a c; u f g h; e w ä c; u f k u; e w e g; e w o g; u f g e; e w i g
Eder,PR,b e r r; _ b r ä; b r a u; b a r o; _ p r é; h p e r; b ä r e; b u r i; p p e r; _ b ä r; p r o _; b e e r; b e r u; p r e n; b o r e; _ b o r; p r i e; _ p r ä; b r a i; b i e r; p o u r; b r e _; p r e _; _ b e r; p e r a; p e r i; p e r _; b u r r; p a r a; b r i g; _ p r i; _ b r e; b r e n; b ä r _; _ b i r; b e r i; p p r i; b r u e; p a r i; b ü c h; b ü ü r; p ä ä r; _ p r ü; _ p ü r; p e r r; _ b r a; _ b r u; _ b a r; p a r _; _ p r o; b e r e; _ p a r; b a r e; b ü r _; p e r e; b ’ r _; b a a r; b b r e; _ b u r; _ b ü r; p a r o; b r e i; b e r ü; _ p e r; p a a r,b ü r o; b o h r; p o c h; b a r a; _ p u r; p u r e; b u c h; b ä c h; p ü r e; - p a r; b o r a; b r r _; b r ü e; _ b r r; p a r e; _ p o r; b b e r; p ü r _; h b a r; b a r r; _ b r o; b r i e; _ p r e; b o u r; p i r i; p a r r; h b r o; _ p r è; b - e r; b e r ö; b i r i; b r i _; h b r ü; p r a h; p r e j; _ p r a; _ b r ü; b a r _; b u r e; b e r _; b ü e r; _ b r i; p i e r; b a r i; h b e r; - b a r; p ä r e; b ü r e; p r e i; b a c h
Eder,KRN,g r ü n; k e r n; g r e n; g r a n; k o r n; k r o n; g r u n; g r i n; k r a n,k r ö n; g a r n; g ä r n; g e r n; k r ä n
Eder,LS,_ l o ß; l o ß _; l s e _; l ä s s; _ l ö s; l u s i; l l o s; l u s _; l l i s; _ l u z; l ö s u; l u e s; _ l ä s; l ö s e; l e e s; l ö e s; l e z -; l o o s; l ä s e; l a s s; l e z _; l l e z; _ l ü z; l o s o; l a i s; l i s s; h l u s; l e s s; _ l e s; l o s _; l l u s; h l e s; l o s i; l ü e s; l l s _; l ä s i; l e s _; l e i s; l u s s,l i s e; l h ü s; l i s _; l o s a; l i s i; l a s e; l l s a; l o s e; h l i s; l i s a; l o u s; h l s _; h l ü s; _ l ü s; l l ’ s; _ l a z; l ä i s; l a j s; l e - s; l s o h; l z h a; l i e s; _ l i s; l e s e; _ l a s; l s o _; l ü s s; l a s _; l o s s; _ l o s; _ l u s; h l o s; l l e s
Eder,ANT,ö n n t; a a n t; e n t u; a i n t; a n a t; u e n d; ä n d i; ü n d i; _ i n d; e n d a; i n a t; ä n t _; ä n d e; e n d i; e u n d; u n n d; a n d ’; e n a d; e n d t; i n u t; ö n t _; ä n t e; o n d e; i e n t; ü n d _; o n n t; e h n d; ä n d _; e i n d; e n t a; a n t a; a n d o; e n a t; e n e d; _ u n d; e n t e; ü e n d; _ i n t; i e n d; o n d a; a n d u; _ ä n d; e n d e; _ e n t; a n d i; u n d _; a n t é; e n t _; u n d a; a n t _; o n d _; i n n t; o i n t; a e n d; ä n d t; e n t o; i n d é; o n d o; o n i t; a n d t; u n d i; e n d _; ö h n t; ü n t _; i n i t; i n e t; i n d u; a n d _; ü n d e,ä n n t; u n n t; ä i n d; u n t a; u n t i; ä i n t; u n d '; i n t a; u a n t; o n e t; e h n t; u n t _; i a n t; i n t _; e i n t; a n d a; o h n t; e a n t; a n d '; e n u t; i n e d; u a n d; e a n d; e n d ’; i n t '; u e n t; ü n d ’; i n d i; o n a t; a n t o; i n ü t; e n t i; o n t a; i n d ’; _ a n t; i n d _; u n t e; _ a n d; o n t _; _ u n t; a n d e; a n n t; e n n t; a h n t; _ e n d; i n t e; a n t e; u n d e; a n t i; i n d e
Eder,PLT,b l o t; p l ä t; b l u t; b i l d; b l a t; b a l d; b e l t; b l i t; p e l t,p a l t; b l ö d; p l ö t; b o l d; p l i t; p l a t; b l ä t; b l a d; p l o t; b l ü t
Eder,PN,b a a n; _ p o n; p e i n; b e n _; b o n h; p i o n; b ’ n e; h p a n; b a n n; _ p a n; p i a n; b ä i n; h b a n; _ b o n; _ b e n; p i n n; b o n n; _ b ä n; b ü h n; _ p i n; _ p u n; b o n _; p p e n; _ b u n; b e i n; p a n n; b i n _; _ b i n; p i n i; b i a n; b i n ’; p o i n; p o n _; _ p e n; b a h n; b o h n; p e n _; b e n i; p ä h n,b b e n; p o n i; b e a n; b e n u; b i n a; b i n e; b e n e; b o n e; p e n e; b u n a; _ b ü n; b ' n e; p a n e; p u n n; b i e n; _ b a n; p ç o n; b e n a
Eder,VTS,v e z _; w e z e; w a t z; w i t z; h w i z; w e i z,w o t s; _ v i z; v i z e; v i z i; w i t s
Eder,ATSR,a z a r,u z e r
Eder,YV,j e b i,_ j o w; j o w o; _ j a w; j a w o; j e v ö
Eder,RPR,r b r e; r p r i; r e b r,r b r a; r b o r; r o p r; r p e r; r b r o; r b r ä; r b a r; r b e r; r b r i
Eder,AFP,u f f b,_ u f b; i f f b; u f b e; e f a b; i e f b; a u f b
Eder,AN,_ a a n; e a n n; a a n e; u e h n; o o n _; a u e n; e n e h; u n n _; ü e h n; ö n i _; ö e n n; a n i _; e a n _; e e n _; _ ä n e; ä n e r; è n e _; a n h a; e n h e; e e n e; ö n n e; e n n '; _ u n h; a n a i; _ u n i; u n e _; _ a i n; e u n e; e - n '; a a n _; ü h n e; _ a n h; _ e - n; u n i o; y o n _; _ a n n; i n e n; e n e n; a n n '; _ e ' n; u n h e; _ i o n; a n e n; ü n n e; e n a u; _ u n a; o n h e; e n n u; _ e n i; i n h e; o n e n; a n n ä; a u n _; e u e n; e ’ n _; o h n h; _ o n _; o h n _; e n n ’; e i n h; e - n _; a n ç a; _ a n o; u ’ n _; u n n i; _ ä h n; e n n i; ä n e _; u e n _; e n i _; _ u n n; _ u n e; a i n _; a n n e; o h n u; ö e n i; a n h e; u n e n; o n n i; _ i n -; e n n e; e n u e; i n i _; i n n e; _ e h n; a n n i; o n n e; i n - e; ü i n i; i a n o; _ u n u; i e ’ n; i n n h; u n e h; e h n _; ä h n _; i o n e; o n n a; a u n e; a n n o; o n i e; _ a n a; o n n _; i n é e; e - n a; a i n e; i n n i; e h n e; e n ä u; i o n _; e n e r; _ i n n; e i n i; e i n _; a n n _; e i n u; i n i g; é n a g; e h ’ n; e n u _; i n i o; e h n ’; i n a h; o ' n e; _ i n ’; _ u n -; o n a i; o n n è; ü n n _; e n e i; a n e r; i n e r; u n e r; i o n ä; _ a n _; a h n _; a h n u; a n i e; a n n a,a n n -; u n n ö; a h n a; _ e n e; i h n a; u n i g; e n ü a; u h n _; _ i n e; e h n u; e h n -; i n n ’; _ a n e; e n i g; i n e -; o n i _; e n n -; o n i g; a h n ’; e i u n; _ y u n; a n n u; e i n '; e i n ’; ö h n i; y u n _; a n n ’; a n ç o; ä n n e; ö n e _; e i e n; e n a g; a n e _; i n a _; i h n _; ä i n u; i n ' _; i n o _; i a n _; ä i n i; ä i n _; e i n a; i e n _; e - n e; ö e n e; i n n _; o i n e; _ e n a; e n e _; _ i n '; e ' n _; i o n n; _ e n n; u n e i; _ ü n _; o n e r; y e n _; _ a n i; _ e n o; _ i a n; _ u n o; a n e i; a n h ö; e i n -; e u ’ n; i ' n e; i n é _; i n h ä; ö h n u; o n - e; u e - n; u n i _; ü n n i; i o n a; i e n i; i a n e; e n ü e; o h n e; _ ä i n; _ a h n; _ e n _; u n - e; _ o h n; o y o n; ü n e _; i e n a; a h n e; i e h n; ö n i g; ö e n _; i n i e; _ i h n; ä h n e; u n n e; i n e _; ö n e r; e i n e; i e n e; _ u n _; ä i n e; ö h n e; i n a i; ö e h n; u i n i; ü e n _; i h n e; ä n n _; _ e i n; o n e _; _ i n _; e n i e; e n n _
Eder,TSPR,z u b r,z e p r
Eder,TFL,t f a l,t v o l; d f l e
Eder,TV,t v e r; t w ä j; h t v e; t i v e; t t v e; _ d e v; d a b e; d a u w; d e b i; t w e n; _ d u w; d e v u; d e w e; t e b e; t t w e; t w a j; t h w e; d a b i; d e b a,h t v o; d e w u; t e b u; _ d o w; d o w e; d v i e; t u b e; d ü w a; d e b u; _ d ü w; h t w i; d o b e; h t e v; t e v i; t e w i; t h o w; t t w u; t w e _; t w o h; t a w e; d w e r; d ä u w; _ d i v; t i v i; t w a _
Eder,MNT,m e n d; m a n d; m o n t; m ü n d; m i n t; m o n d; m e n t; m u n d; m a n t,m u n t
Eder,RTT,r d u t,r t e t; r d i t; r d e t; r d a t
Eder,TLP,t l o b; t u l p; d o l p,t e l b; t ö l p
Eder,LTN,l d u n; l t e n; l d e n; l d n e,l t a n; l d i n; l t u n
Eder,XF,c h ä f; c h f o; c h f a; s h a w; c h a f,c h e f; c h ü f; c h u f; c h o f; c h i f
Eder,KNP,k n ö p; k n e p; k n o p; k n a b,k n ü p; k e n b; k n a p; k n i p
Eder,FTS,f f z e; f z e h; f e t z; f t s _; f f i z; f z i g; f e z i; f f e z; f i z i; f e z e; f i t z; f ä t z,f a t z; v i z e; f e z o; v i z i
Eder,TLN,d e l n; d l u n,t l i n; t l a n; d l i n
Eder,TP,_ t y p; t y p _; _ d u p; d a b e; d a p p; _ d e b; t u b _; _ d i p; d e b i; _ d a b; _ t a p; _ d u b; t e b e; t t e b; d a u b; _ d a p; d e - b; t u b b; _ t o b; d a b i; _ d o p; d o p p; d e b a,d i a b; t e b u; t a p p; t u b e; _ t i p; h t a b; h t b a; t o u p; d e b u; d i e b; _ d o b; h t e b; t t b ü; _ t e p; d a b b; d a b _; d o b e; t a b _; t e p u; _ d e p; d ä u b; d e p e; _ t a b
Eder,APP,e b a b,é p u b; e b i b; a b a b; e b ä b; e b e b; e p u b
Eder,AKS,i e u x; a u x _; e a u x; e x i e; ä c h s; e u x _; o g i s; u g u s; i x e _; _ a k z; u c k s; o c h s; a g e s; e x e r; o c k s; u g e s; u c k z; i g s _; e c k s; e c h s; a c h s; i c h s; a x i e; y e u x; _ e x e; _ e x a; ü c k s; e g e s,a g s _; a g ' s; e g ' s; o u x _; a i x _; i c k s; ü e g s; i e g s; i g e s; e g a s; e k a s; o g e s; e x i o; i k s e; ü g s a; ü c h s; e i g s; i x i e; a c k s; u c h s; _ e x i; e g ’ s; e g s a; o x e _; ö c h s
Eder,PSK,b a s c; b b s c; b e s c; b u s c; b ’ s c; b ü s c; b s i c; _ p s c; p a s c; b i s c; _ b s c,b ' s c; b s u c; p o s c; p e s c
Eder,RTSS,r z e s,r i z z
Eder,TSVL,z w a l,z w i l; z w ö l
Eder,AVT,e w e t; e b e t; e w i t; e b i t; o w e d; a w a t; o w e t; e b u t; o w i t,e w a t; e b a t; a v a t; a b e d; e v e t; e v a t; a b e t; e b o t
Eder,ANXT,o n s t; ü n s t,ä n s t; e n s t; i n s t; a n s t; u n s t
Eder,HM,h e m o; h ä m m; h o m m; _ h o m; _ h ä m; h a m m; h a i m; _ h a m; h ä m _; _ h u m; _ h e m; h ä m e; h e m i; h i m _,h ü m e; h ä i m; h u m o; h a m _; h u m _; h e m e; h u m e; h ü m _; h e i m; h e m _; _ h i m; h i m m; h a m e
Eder,KNK,k u n g; g n i c; g ä n g; k n e c; k n o c; k o n k; k i n g; k n a c; c o n c; g u n g,c i n q; g i n g; g a n g
Eder,MRT,m o r t,m ö r d; m e r t; m r ä d; m o r d; m a r t; m e r d
Eder,NVL,n w i l,n v a l; n w a l
Eder,ANTS,i n z _; e n e z; u n d s; i n z e; a n t s; ä n z i; _ a n z; e n z e; u n z i; _ ä n z; ä n z _; a n z u; _ i n z; a n d s; e n d s; ä n z e; e n t z; a n z ö; e n t s; a n z i; o n z e; u n z _; ü n z _; u n z e; i n d s; a n z e; a n z _,a n z a; u e n z; ü e n z; i n z i; e n z _; e i n z; i n t s; a n z o
Eder,RTN,r d e n; r t i n; r d i n; r e d n; r d o n; r t u n; r d n u,r t n e; r d a n; r t a n
Eder,ART,ä r d _; e r o t; e e r t; ö r t e; o r t i; u r d e; e r e d; a r a t; a a r t; e r ä d; o c h d; ä r d e; i r d i; a r a d; ü r d e; ü h r t; a r d t; a r t ü; e r d ü; u r d _; ü e r d; ä h r t; a r t o; e r a t; ä r t e; o r d i; e r t e; i r t _; ü r d i; e r i t; a r t i; i e r d; o r t u; u r d ’; ä r e d; o r d _; ä c h t; a r d o; a r d i; _ o r d; o r i t; _ a r t; ö c h t; e h r t; u c h t; e r d i; u r t i; _ u r d; é r a t; a r t u; e r o d; o r t a; y e r t; u r t e; o r t e; o r t _; a r t _; o r d e; e r a d; o r a t,a r t a; e r t o; i r d _; ö r d e; _ a r d; o r d a; a r e d; _ u r t; o h r t; o r d t; u r t a; i r o t; ä r t _; a r d ä; u a r t; a r r t; _ o r t; i r i t; e r d e; _ e r d; a r e t; e r t é; i r t e; a r o t; u r r t; u r t t; a r d -; i r t i; a r t é; a r t e; e r t a; ü c h t; e r d a; u r t _; e r d u; e r r t; é r i t; ü r t _; ö e r t; a h r t; e r d _; a r d _; e r t t; e r d ä; a c h t; o u r t; e r e t; e r t i; e r t _; i r r t; i e r t; a r d e; e r d o; ö r t _; o c h t
Eder,TF,d ä i f; h t v e; d e i f; t i v e; t t v e; _ d a f; _ d e f; _ d e v; d a u w; t i f f; _ d u w; d e v u; t e f e; d e j f; t i f _; d e f i; d e f ü; d e w e; t e u f; _ d i f; d e f u; t o p h; d a u f; t e f a; t a u f,t e i f; d e f a; h t v o; d e w u; _ t a f; t a f e; _ d o w; d o w e; d v i e; d ü w a; t o f f; _ d ü w; d h a f; t h a f; t i f i; _ d u f; _ d é f; d a f e; h t e v; t e v i; t e w i; t f i e; t f ü e; t h o w; d ä u w; t i e f; t a f f; _ d i v; d i f i; t f a h; t i v i; d i f f
Eder,HSK,h e s c; h i s c,h a s c
Eder,SL,s a l u; s ' l _; s s l _; s l e u; z h a l; ’ s e l; s u l e; h s l e; s s ' l; s e l _; s s e l; s e e l; s a l a; s e l o; s o l i; s e i l; h s e l; s i l e; s o l a; s e l e; s e l l; _ s o l; _ s ä l; s o l l; s a l o; s o u l; _ s e l,s ä l l; s a l _; s o h l; s l a _; s o l _; s l i g; ' s e l; s s l e; s l i _; _ s ü l; s l e _; s ’ l _; s a l l; _ s a l; s s l i; s l e r; s u l _; z ' l _; s s l a; _ s i l; s o l ü; s l i e; s a l ü; s a l e; s e l i; s a l i; s a a l
Eder,NFR,n f a r; n f e r; n v e r; n f r a,n v o r; n f i r
Eder,VRH,w e r h; v e r h,v o r h
Eder,VRM,w u r m; w a r m; w e r m; v o r m,v e r m; w ä r m
Eder,KXP,g s p ä; g e s p; g ’ s p; g s p a; c h s p; _ g s p; g s p i,k s b ü; g ' s p; c k s p; g s p ü; c k s b; g s p o; k e s b; g s p e
Eder,PKL,b g e l,b e k l; b e g l
Eder,PST,b ’ s t,b s i t; b s e t; _ p s t; b s a t; b ' s t; p s t _
Eder,FRP,v o r b,f r a p; f a r b; v e r b; v e r p
Eder,AX,ä c h s; ö s c h; i c h u; _ e c h; i c h ’; i c h '; ä s c h; o c h s; i c h -; e s c h; ü s c h; e c h s; u s c h; e j c h; a c h s; i c h s; e i c h; o s c h; i c h i; u s h a; e c h e; i c h e; e c h _,u i c h; o s h a; i j c h; _ ü s h; e - c h; ä i c h; ü s h a; o s h e; a s h _; a s h ü; u e s h; u s h ä; e c h u; ü c h s; ö e c h; i s h e; i e c h; u c h s; a u s h; a s c h; _ i c h; ö c h s; i s c h; i c h _
Eder,LP,l a a b; l a u b; h l b a; l e i p; l e b h; l e b _; h l a p; l b e r; l e b e; _ l e b; l i p p; l b e n; _ l i p; l b e _; l a p p; l o b _; _ l ä b; l l e b; l b a a; l e i b; l ä b _; l i e b; l e b a; h l i p; _ l ü p; l a b o; l e b i; l o b e,l o i b; _ l a b; l i b _; l a b e; l p e r; l o p p; l ä u b; h l u p; _ l a p; l a b _; l ü e p; l b a u; h l e b; l a i b; l a b a; h l e p; l i b e; l e p p; _ l i b
Eder,RPS,r b s e; r b e s; r p s _; r a b s,r a p s
Eder,TSY,z ü g e; z u g e; z i g a; z a j e; z ü g a; z ä j e; z ö j e,z o g e; z e j a; z i g e; z i g i; z e j e
Eder,VH,w o h e,w e h ö; w o h i
Eder,ATH,e n t h; e t h o; _ o t h; a t h i; e t h i; a t h e; i e t h,ü e t h; e i t h; i t h ü; ö t h i; e t h e; i t h a; e t h ü; e t h u; o t h e; e t h _; e i d h; i d h e; o t h _; i o t h; a t h o
Eder,SXT,s e s t,s y s t
Eder,VV,h w o w; w o w e; w i e w; v i v e; v i v a; _ v i v,w i w e; _ w i w; h w e w; w a w e; w e w e; h w ä w; _ w e w; w ä w e; w e w i; w i e v
Eder,ANTF,i n d f,i n d v; a n d f; u n d f; e n t f
Eder,FL,v e l l; v i l _; _ f i l; _ v e l; f i l o; v a l e; _ v a l; ' f ä l; v e l i; v e l o; f ü h l; f l i e; _ f é l; f é l i; f l i _; v a l _; v e i l; _ f ä l; v a l l; f e l l; f o l l; v o u l; f ä l l; _ v i l; ’ f a l; p h i l; v e l _; f l ö j; f f ä l; v i l l; _ f l ä; f l u e; f f e l; f f a l; _ f ü l; v o i l; _ f l e; _ f l u; f f l e; _ f a l; _ v é l; v é l o; f l o h; f l e h; f ü l i; _ f l i; f l e i; _ f l a; f e l _; f ä h l; f e h l; f ü l l; f l e _; _ v o l; v o l l; _ f e l; f ü l _,v o l u; v i l i; f h a l; f e l i; _ f l o; ' f a l; f l ü e; f a h l; v a l i; v o l o; ' f o l; ’ f o l; f a u l; f l ä i; h f o l; v e l a; v o l _; f o h l; _ f l ü; v i e l; f e l e; _ f l ö; v i l a; f i l e; _ f o l; f i l l; f a l l
Eder,RKV,r i k w; r k w ü; r i q u,r q u e; r g e w
Eder,FKF,f g e w,f g ' f; f g ’ f; f g f a
Eder,ATSN,u z a n; e z u n; i z i n,e z i n
Eder,AHN,e h i n; i h u n,o h u n; e h a n
Eder,ALPS,e l b s,a l b s
Eder,RTP,r o t b,r t a p; r d ä p
Eder,LXT,l e s t; l ö s t; l ä s t; l i s t; l u s t,l o s t; l a s t
Eder,MTL,m ü t l; m e t l,m t l e; m d e l; m t e l; m i t l
Eder,ALL,e l e l,i l e l
Eder,STR,z t e r; s s d r,' s t r; - s t r; s e d r; s s t r
Eder,NN,n a n _; _ n o n; n n u n; n e i n; n a i n; n o n _; n e n _; h n e n; n n e n; n a a n; n n a n; n i o n; n u n _; n h ä n; n n o n; h n u n; n e n n; n o n e; _ n i n; _ n a n; n i n _,n i e n; n i n e; n - e n; n - n e; n e - n; - n a n; n e n a; _ n ü n; n ’ n _; _ n e n; n a n n; _ n u n
Eder,SKN,s k a n; z k a n; s i g n; s g e n,s c a n; s c e n; s k i n; s k u n; s g a n
Eder,NR,n é r a; n ' r _; n n ' r; _ n ' r; n u e r; n ä c h; n r e i; _ n e r; n e r a; n e r e; n n e r; n u r r; n e r r; n ä r e; n ’ r e; n e r u; _ n i r; n e u r; _ n ’ r; n r ü h; n h e r; n n è r; n e r _; n ä r _; h n e r; n ’ r _; h n a r; n i r _; n o c h,_ n r _; n a h r; n r e _; n ' r e; n r ü e; n n r e; n r o o; n ü e r; n e r i; n u r _; _ n u r; h n ’ r; n o r a; n e h r; n è r e; n h ö r; n u r e; n a c h; n - e r; _ n a r; n n ’ r; n a i r; n a r r; n r u e; n i e r
